,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,cars,average_pm
70,2010,1,3,22,76.0,-11,-9.0,1023.0,NW,11.17,0,0,4000000.0,73.0
71,2010,1,3,23,73.0,-12,-11.0,1023.0,NW,14.3,0,0,4000000.0,73.67
72,2010,1,4,0,79.0,-14,-12.0,1023.0,NW,16.09,0,0,4000000.0,76.0
73,2010,1,4,1,58.0,-16,-9.0,1023.0,NW,21.9,0,0,4000000.0,70.0
74,2010,1,4,2,25.0,-17,-10.0,1024.0,NW,29.95,0,0,4000000.0,54.0
75,2010,1,4,3,26.0,-18,-11.0,1024.0,NW,39.78,0,0,4000000.0,36.33
76,2010,1,4,4,28.0,-19,-11.0,1025.0,NW,48.72,0,0,4000000.0,26.33
77,2010,1,4,5,26.0,-20,-12.0,1026.0,NW,55.87,0,0,4000000.0,26.67
78,2010,1,4,6,20.0,-21,-12.0,1027.0,NW,64.81,0,0,4000000.0,24.67
79,2010,1,4,7,29.0,-21,-13.0,1027.0,NW,73.75,0,0,4000000.0,25.0
80,2010,1,4,8,26.0,-22,-13.0,1028.0,NW,80.9,0,0,4000000.0,25.0
81,2010,1,4,9,27.0,-22,-13.0,1029.0,NW,90.73,0,0,4000000.0,27.33
82,2010,1,4,10,27.0,-22,-12.0,1030.0,NW,100.56,0,0,4000000.0,26.67
83,2010,1,4,11,25.0,-23,-12.0,1031.0,NW,108.61,0,0,4000000.0,26.33
84,2010,1,4,12,29.0,-21,-11.0,1030.0,NW,117.55,0,0,4000000.0,27.0
85,2010,1,4,13,32.0,-20,-10.0,1030.0,NW,127.38,0,0,4000000.0,28.67
86,2010,1,4,14,28.0,-21,-10.0,1030.0,NW,136.32,0,0,4000000.0,29.67
87,2010,1,4,15,29.0,-21,-9.0,1030.0,NW,145.26,0,0,4000000.0,29.67
88,2010,1,4,16,30.0,-21,-9.0,1031.0,NW,152.41,0,0,4000000.0,29.0
89,2010,1,4,17,30.0,-20,-11.0,1032.0,NW,159.56,0,0,4000000.0,29.67
90,2010,1,4,18,28.0,-23,-11.0,1032.0,NW,165.37,0,0,4000000.0,29.33
91,2010,1,4,19,26.0,-21,-12.0,1033.0,NW,171.18,0,0,4000000.0,28.0
92,2010,1,4,20,31.0,-24,-12.0,1034.0,NW,180.12,0,0,4000000.0,28.33
93,2010,1,4,21,33.0,-24,-13.0,1034.0,NW,187.27,0,0,4000000.0,30.0
94,2010,1,4,22,29.0,-24,-13.0,1035.0,NW,195.32,0,0,4000000.0,31.0
95,2010,1,4,23,31.0,-26,-15.0,1035.0,NW,198.45,0,0,4000000.0,31.0
96,2010,1,5,0,30.0,-26,-17.0,1035.0,NW,201.58,0,0,4000000.0,30.0
97,2010,1,5,1,34.0,-26,-18.0,1035.0,NW,205.6,0,0,4000000.0,31.67
98,2010,1,5,2,27.0,-26,-19.0,1035.0,NW,208.73,0,0,4000000.0,30.33
99,2010,1,5,3,25.0,-27,-18.0,1035.0,NW,213.65,0,0,4000000.0,28.67
100,2010,1,5,4,28.0,-27,-19.0,1035.0,NW,218.57,0,0,4000000.0,26.67
101,2010,1,5,5,28.0,-27,-16.0,1034.0,NE,4.92,0,0,4000000.0,27.0
102,2010,1,5,6,27.0,-26,-16.0,1035.0,NE,8.05,0,0,4000000.0,27.67
103,2010,1,5,7,27.0,-27,-16.0,1034.0,NE,13.86,0,0,4000000.0,27.33
104,2010,1,5,8,27.0,-26,-16.0,1035.0,NE,18.78,0,0,4000000.0,27.0
105,2010,1,5,9,29.0,-26,-15.0,1035.0,NE,24.59,0,0,4000000.0,27.67
106,2010,1,5,10,36.0,-25,-14.0,1035.0,NE,29.51,0,0,4000000.0,30.67
107,2010,1,5,11,30.0,-25,-13.0,1035.0,NE,34.43,0,0,4000000.0,31.67
108,2010,1,5,12,27.0,-25,-12.0,1034.0,NE,39.35,0,0,4000000.0,31.0
109,2010,1,5,13,39.0,-24,-11.0,1032.0,NE,41.14,0,0,4000000.0,32.0
110,2010,1,5,14,41.0,-22,-11.0,1032.0,cv,0.89,0,0,4000000.0,35.67
111,2010,1,5,15,33.0,-23,-11.0,1031.0,NW,1.79,0,0,4000000.0,37.67
112,2010,1,5,16,50.0,-24,-11.0,1031.0,NW,3.58,0,0,4000000.0,41.33
113,2010,1,5,17,56.0,-23,-11.0,1031.0,NW,5.37,0,0,4000000.0,46.33
114,2010,1,5,18,59.0,-23,-11.0,1032.0,NW,7.16,0,0,4000000.0,55.0
115,2010,1,5,19,60.0,-22,-13.0,1033.0,NW,10.29,0,0,4000000.0,58.33
116,2010,1,5,20,84.0,-22,-12.0,1033.0,NW,13.42,0,0,4000000.0,67.67
117,2010,1,5,21,106.0,-24,-18.0,1033.0,NW,16.55,0,0,4000000.0,83.33
118,2010,1,5,22,66.0,-22,-13.0,1034.0,NW,20.57,0,0,4000000.0,85.33
119,2010,1,5,23,50.0,-22,-16.0,1033.0,NW,23.7,0,0,4000000.0,74.0
120,2010,1,6,0,56.0,-25,-17.0,1033.0,NW,26.83,0,0,4000000.0,57.33
121,2010,1,6,1,77.0,-25,-14.0,1033.0,NE,4.02,0,0,4000000.0,61.0
122,2010,1,6,2,50.0,-26,-14.0,1034.0,NE,8.04,0,0,4000000.0,61.0
123,2010,1,6,3,44.0,-26,-14.0,1033.0,NE,13.85,0,0,4000000.0,57.0
124,2010,1,6,4,27.0,-26,-14.0,1033.0,NE,17.87,0,0,4000000.0,40.33
125,2010,1,6,5,28.0,-26,-14.0,1033.0,NE,23.68,0,0,4000000.0,33.0
126,2010,1,6,6,21.0,-26,-14.0,1033.0,NE,28.6,0,0,4000000.0,25.33
127,2010,1,6,7,25.0,-26,-15.0,1034.0,NE,33.52,0,0,4000000.0,24.67
128,2010,1,6,8,20.0,-26,-14.0,1034.0,NE,39.33,0,0,4000000.0,22.0
129,2010,1,6,9,29.0,-25,-13.0,1035.0,NE,44.25,0,0,4000000.0,24.67
130,2010,1,6,10,34.0,-25,-12.0,1035.0,NE,50.06,0,0,4000000.0,27.67
131,2010,1,6,11,42.0,-24,-11.0,1035.0,NE,54.98,0,0,4000000.0,35.0
132,2010,1,6,12,28.0,-24,-10.0,1034.0,NE,59.0,0,0,4000000.0,34.67
133,2010,1,6,13,36.0,-22,-10.0,1033.0,NW,4.02,0,0,4000000.0,35.33
134,2010,1,6,14,48.0,-22,-9.0,1033.0,NW,5.81,0,0,4000000.0,37.33
135,2010,1,6,15,49.0,-22,-8.0,1033.0,cv,0.89,0,0,4000000.0,44.33
136,2010,1,6,16,52.0,-22,-8.0,1033.0,NW,1.79,0,0,4000000.0,49.67
137,2010,1,6,17,56.0,-21,-9.0,1033.0,NW,3.58,0,0,4000000.0,52.33
138,2010,1,6,18,96.0,-22,-9.0,1033.0,NW,5.37,0,0,4000000.0,68.0
139,2010,1,6,19,75.0,-22,-14.0,1034.0,cv,0.89,0,0,4000000.0,75.67
140,2010,1,6,20,105.0,-22,-12.0,1035.0,NW,1.79,0,0,4000000.0,92.0
141,2010,1,6,21,132.0,-21,-14.0,1034.0,NW,3.58,0,0,4000000.0,104.0
142,2010,1,6,22,93.0,-22,-16.0,1035.0,NW,5.37,0,0,4000000.0,110.0
143,2010,1,6,23,131.0,-21,-16.0,1035.0,NW,7.16,0,0,4000000.0,118.67
144,2010,1,7,0,127.0,-21,-16.0,1035.0,NW,8.95,0,0,4000000.0,117.0
145,2010,1,7,1,130.0,-21,-16.0,1035.0,cv,0.45,0,0,4000000.0,129.33
146,2010,1,7,2,43.0,-22,-18.0,1036.0,cv,1.34,0,0,4000000.0,100.0
147,2010,1,7,3,37.0,-23,-15.0,1036.0,NW,4.02,0,0,4000000.0,70.0
148,2010,1,7,4,30.0,-24,-16.0,1035.0,NW,7.15,0,0,4000000.0,36.67
149,2010,1,7,5,28.0,-25,-15.0,1035.0,NW,10.28,0,0,4000000.0,31.67
150,2010,1,7,6,24.0,-24,-15.0,1035.0,NW,14.3,0,0,4000000.0,27.33
151,2010,1,7,7,23.0,-25,-13.0,1036.0,NE,4.92,0,0,4000000.0,25.0
152,2010,1,7,8,24.0,-24,-14.0,1036.0,NW,4.02,0,0,4000000.0,23.67
153,2010,1,7,9,27.0,-23,-12.0,1036.0,NW,8.94,0,0,4000000.0,24.67
154,2010,1,7,10,40.0,-22,-11.0,1036.0,NW,12.96,0,0,4000000.0,30.33
155,2010,1,7,11,42.0,-20,-10.0,1036.0,NW,16.09,0,0,4000000.0,36.33
156,2010,1,7,12,42.0,-21,-9.0,1035.0,NW,19.22,0,0,4000000.0,41.33
157,2010,1,7,13,55.0,-21,-8.0,1034.0,NW,21.01,0,0,4000000.0,46.33
158,2010,1,7,14,52.0,-20,-7.0,1033.0,NW,22.8,0,0,4000000.0,49.67
159,2010,1,7,15,51.0,-20,-7.0,1032.0,NW,24.59,0,0,4000000.0,52.67
160,2010,1,7,16,57.0,-18,-8.0,1032.0,NW,26.38,0,0,4000000.0,53.33
161,2010,1,7,17,50.0,-19,-9.0,1032.0,NW,28.17,0,0,4000000.0,52.67
162,2010,1,7,18,54.0,-19,-11.0,1032.0,NE,0.89,0,0,4000000.0,53.67
163,2010,1,7,19,67.0,-18,-11.0,1033.0,NW,1.79,0,0,4000000.0,57.0
164,2010,1,7,20,106.0,-19,-15.0,1032.0,NE,1.79,0,0,4000000.0,75.67
165,2010,1,7,21,159.0,-19,-14.0,1032.0,cv,0.45,0,0,4000000.0,110.67
166,2010,1,7,22,198.0,-21,-14.0,1032.0,cv,1.34,0,0,4000000.0,154.33
167,2010,1,7,23,190.0,-21,-16.0,1032.0,cv,2.23,0,0,4000000.0,182.33
168,2010,1,8,0,210.0,-21,-17.0,1031.0,NW,1.79,0,0,4000000.0,199.33
169,2010,1,8,1,195.0,-19,-16.0,1031.0,NW,3.58,0,0,4000000.0,198.33
170,2010,1,8,2,275.0,-20,-16.0,1031.0,NE,0.89,0,0,4000000.0,226.67
171,2010,1,8,3,164.0,-19,-15.0,1030.0,SE,0.89,0,0,4000000.0,211.33
172,2010,1,8,4,110.0,-18,-15.0,1030.0,cv,0.45,0,0,4000000.0,183.0
173,2010,1,8,5,100.0,-18,-15.0,1029.0,cv,1.34,0,0,4000000.0,124.67
174,2010,1,8,6,81.0,-18,-15.0,1029.0,NW,1.79,0,0,4000000.0,97.0
175,2010,1,8,7,71.0,-16,-13.0,1029.0,NE,0.89,0,0,4000000.0,84.0
176,2010,1,8,8,66.0,-16,-12.0,1029.0,SE,0.89,0,0,4000000.0,72.67
177,2010,1,8,9,92.0,-16,-12.0,1030.0,SE,1.78,0,0,4000000.0,76.33
178,2010,1,8,10,135.0,-17,-10.0,1030.0,NE,0.89,0,0,4000000.0,97.67
179,2010,1,8,11,155.0,-16,-10.0,1029.0,cv,0.89,0,0,4000000.0,127.33
180,2010,1,8,12,198.0,-16,-9.0,1028.0,SE,3.13,0,0,4000000.0,162.67
181,2010,1,8,13,250.0,-15,-8.0,1026.0,SE,4.92,0,0,4000000.0,201.0
182,2010,1,8,14,200.0,-16,-8.0,1026.0,cv,0.89,0,0,4000000.0,216.0
183,2010,1,8,15,231.0,-16,-8.0,1025.0,cv,1.78,0,0,4000000.0,227.0
184,2010,1,8,16,250.0,-16,-8.0,1025.0,cv,2.67,0,0,4000000.0,227.0
185,2010,1,8,17,212.0,-17,-8.0,1025.0,SE,0.89,0,0,4000000.0,231.0
186,2010,1,8,18,219.0,-17,-9.0,1026.0,cv,0.45,0,0,4000000.0,227.0
187,2010,1,8,19,227.0,-17,-11.0,1026.0,cv,1.34,0,0,4000000.0,219.33
188,2010,1,8,20,226.0,-17,-12.0,1026.0,cv,1.79,0,0,4000000.0,224.0
189,2010,1,8,21,225.0,-18,-14.0,1027.0,NW,1.79,0,0,4000000.0,226.0
190,2010,1,8,22,168.0,-16,-9.0,1027.0,NW,4.92,0,0,4000000.0,206.33
191,2010,1,8,23,169.0,-16,-11.0,1027.0,NW,6.71,0,0,4000000.0,187.33
192,2010,1,9,0,165.0,-17,-13.0,1027.0,cv,0.89,0,0,4000000.0,167.33
193,2010,1,9,1,159.0,-17,-13.0,1027.0,NW,3.13,0,0,4000000.0,164.33
194,2010,1,9,2,167.0,-17,-14.0,1027.0,NW,4.92,0,0,4000000.0,163.67
195,2010,1,9,3,196.0,-17,-15.0,1027.0,NW,8.05,0,0,4000000.0,174.0
196,2010,1,9,4,169.0,-17,-13.0,1027.0,NW,9.84,0,0,4000000.0,177.33
197,2010,1,9,5,155.0,-19,-16.0,1027.0,NW,13.86,0,0,4000000.0,173.33
198,2010,1,9,6,119.0,-18,-15.0,1027.0,NW,17.88,0,0,4000000.0,147.67
199,2010,1,9,7,106.0,-19,-15.0,1027.0,NW,21.9,0,0,4000000.0,126.67
200,2010,1,9,8,93.0,-18,-14.0,1028.0,NW,25.92,0,0,4000000.0,106.0
201,2010,1,9,9,84.0,-18,-9.0,1029.0,NE,5.81,0,0,4000000.0,94.33
202,2010,1,9,10,73.0,-17,-7.0,1029.0,NE,11.62,0,0,4000000.0,83.33
203,2010,1,9,11,66.0,-17,-6.0,1030.0,NE,17.43,0,0,4000000.0,74.33
204,2010,1,9,12,40.0,-16,-6.0,1029.0,NE,23.24,0,0,4000000.0,59.67
205,2010,1,9,13,49.0,-16,-5.0,1029.0,NE,28.16,0,0,4000000.0,51.67
206,2010,1,9,14,50.0,-15,-4.0,1029.0,NE,33.08,0,0,4000000.0,46.33
207,2010,1,9,15,49.0,-14,-4.0,1028.0,NE,37.1,0,0,4000000.0,49.33
208,2010,1,9,16,41.0,-15,-4.0,1029.0,NE,38.89,0,0,4000000.0,46.67
209,2010,1,9,17,37.0,-15,-4.0,1030.0,NW,1.79,0,0,4000000.0,42.33
210,2010,1,9,18,45.0,-15,-7.0,1030.0,NE,3.13,0,0,4000000.0,41.0
211,2010,1,9,19,44.0,-15,-6.0,1031.0,NW,3.13,0,0,4000000.0,42.0
212,2010,1,9,20,54.0,-15,-7.0,1032.0,NW,4.92,0,0,4000000.0,47.67
213,2010,1,9,21,50.0,-15,-6.0,1032.0,NE,3.13,0,0,4000000.0,49.33
214,2010,1,9,22,47.0,-15,-8.0,1033.0,cv,0.45,0,0,4000000.0,50.33
215,2010,1,9,23,66.0,-15,-8.0,1033.0,cv,0.9,0,0,4000000.0,54.33
216,2010,1,10,0,75.0,-15,-11.0,1033.0,NW,0.89,0,0,4000000.0,62.67
217,2010,1,10,1,82.0,-17,-13.0,1033.0,NW,1.78,0,0,4000000.0,74.33
218,2010,1,10,2,66.0,-17,-12.0,1033.0,NW,4.91,0,0,4000000.0,74.33
219,2010,1,10,3,83.0,-17,-13.0,1033.0,NW,8.04,0,0,4000000.0,77.0
220,2010,1,10,4,62.0,-19,-14.0,1032.0,NW,9.83,0,0,4000000.0,70.33
221,2010,1,10,5,40.0,-18,-13.0,1032.0,NW,12.96,0,0,4000000.0,61.67
222,2010,1,10,6,23.0,-19,-13.0,1032.0,NW,16.09,0,0,4000000.0,41.67
223,2010,1,10,7,25.0,-19,-14.0,1033.0,NW,19.22,0,0,4000000.0,29.33
224,2010,1,10,8,27.0,-19,-14.0,1034.0,NW,22.35,0,0,4000000.0,25.0
225,2010,1,10,9,35.0,-17,-12.0,1033.0,NW,24.14,0,0,4000000.0,29.0
226,2010,1,10,10,50.0,-16,-7.0,1033.0,NE,4.02,0,0,4000000.0,37.33
227,2010,1,10,11,70.0,-15,-7.0,1033.0,NW,3.13,0,0,4000000.0,51.67
228,2010,1,10,12,75.0,-15,-7.0,1032.0,NW,6.26,0,0,4000000.0,65.0
229,2010,1,10,13,58.0,-14,-6.0,1031.0,NW,9.39,0,0,4000000.0,67.67
230,2010,1,10,14,70.0,-14,-6.0,1031.0,NW,12.52,0,0,4000000.0,67.67
231,2010,1,10,15,68.0,-13,-5.0,1030.0,NW,14.31,0,0,4000000.0,65.33
232,2010,1,10,16,71.0,-14,-5.0,1031.0,NW,16.1,0,0,4000000.0,69.67
233,2010,1,10,17,88.0,-14,-6.0,1031.0,NW,19.23,0,0,4000000.0,75.67
234,2010,1,10,18,84.0,-13,-7.0,1032.0,NW,23.25,0,0,4000000.0,81.0
235,2010,1,10,19,83.0,-15,-6.0,1032.0,NW,27.27,0,0,4000000.0,85.0
236,2010,1,10,20,66.0,-15,-6.0,1033.0,NW,30.4,0,0,4000000.0,77.67
237,2010,1,10,21,27.0,-15,-4.0,1034.0,NW,35.32,0,0,4000000.0,58.67
238,2010,1,10,22,24.0,-16,-4.0,1034.0,NW,44.26,0,0,4000000.0,39.0
239,2010,1,10,23,22.0,-17,-5.0,1035.0,NW,52.31,0,0,4000000.0,24.33
240,2010,1,11,0,23.0,-17,-6.0,1035.0,NW,60.36,0,0,4000000.0,23.0
241,2010,1,11,1,27.0,-17,-8.0,1035.0,cv,0.89,0,0,4000000.0,24.0
242,2010,1,11,2,23.0,-19,-11.0,1036.0,NW,4.02,0,0,4000000.0,24.33
243,2010,1,11,3,17.0,-20,-11.0,1036.0,NW,8.94,0,0,4000000.0,22.33
244,2010,1,11,4,17.0,-21,-11.0,1035.0,NE,4.02,0,0,4000000.0,19.0
245,2010,1,11,5,16.0,-22,-12.0,1035.0,NW,3.13,0,0,4000000.0,16.67
246,2010,1,11,6,16.0,-22,-12.0,1035.0,NE,4.92,0,0,4000000.0,16.33
247,2010,1,11,7,20.0,-22,-13.0,1036.0,NW,5.81,0,0,4000000.0,17.33
248,2010,1,11,8,20.0,-22,-9.0,1036.0,NW,13.86,0,0,4000000.0,18.67
249,2010,1,11,9,18.0,-22,-10.0,1036.0,NW,21.91,0,0,4000000.0,19.33
250,2010,1,11,10,25.0,-22,-9.0,1036.0,NW,29.06,0,0,4000000.0,21.0
251,2010,1,11,11,26.0,-21,-9.0,1036.0,NW,33.08,0,0,4000000.0,23.0
252,2010,1,11,12,27.0,-20,-6.0,1035.0,NW,42.02,0,0,4000000.0,26.0
253,2010,1,11,13,28.0,-19,-5.0,1034.0,NW,50.96,0,0,4000000.0,27.0
254,2010,1,11,14,15.0,-19,-5.0,1033.0,NW,59.01,0,0,4000000.0,23.33
255,2010,1,11,15,24.0,-20,-5.0,1033.0,NW,66.16,0,0,4000000.0,22.33
256,2010,1,11,16,13.0,-20,-5.0,1032.0,NW,71.97,0,0,4000000.0,17.33
257,2010,1,11,17,13.0,-20,-5.0,1033.0,NW,76.89,0,0,4000000.0,16.67
258,2010,1,11,18,13.0,-20,-7.0,1033.0,NW,81.81,0,0,4000000.0,13.0
259,2010,1,11,19,17.0,-22,-7.0,1033.0,NW,85.83,0,0,4000000.0,14.33
260,2010,1,11,20,20.0,-22,-8.0,1033.0,NW,89.85,0,0,4000000.0,16.67
261,2010,1,11,21,27.0,-23,-10.0,1033.0,NW,91.64,0,0,4000000.0,21.33
262,2010,1,11,22,20.0,-23,-13.0,1033.0,NW,93.43,0,0,4000000.0,22.33
263,2010,1,11,23,15.0,-22,-12.0,1032.0,cv,0.89,0,0,4000000.0,20.67
264,2010,1,12,0,21.0,-22,-15.0,1031.0,cv,1.78,0,0,4000000.0,18.67
265,2010,1,12,1,21.0,-22,-14.0,1031.0,NE,1.79,0,0,4000000.0,19.0
266,2010,1,12,2,37.0,-22,-14.0,1031.0,NW,0.89,0,0,4000000.0,26.33
267,2010,1,12,3,26.0,-24,-18.0,1030.0,NE,1.79,0,0,4000000.0,28.0
268,2010,1,12,4,15.0,-24,-13.0,1030.0,NE,3.58,0,0,4000000.0,26.0
269,2010,1,12,5,9.0,-25,-14.0,1030.0,NW,3.13,0,0,4000000.0,16.67
270,2010,1,12,6,11.0,-24,-14.0,1030.0,NW,7.15,0,0,4000000.0,11.67
271,2010,1,12,7,11.0,-25,-12.0,1030.0,NW,12.96,0,0,4000000.0,10.33
272,2010,1,12,8,16.0,-26,-14.0,1030.0,NW,16.98,0,0,4000000.0,12.67
273,2010,1,12,9,13.0,-25,-12.0,1031.0,NW,21.0,0,0,4000000.0,13.33
274,2010,1,12,10,15.0,-25,-11.0,1031.0,NW,26.81,0,0,4000000.0,14.67
275,2010,1,12,11,21.0,-24,-11.0,1030.0,NW,35.75,0,0,4000000.0,16.33
276,2010,1,12,12,24.0,-23,-11.0,1029.0,NW,47.82,0,0,4000000.0,20.0
277,2010,1,12,13,22.0,-22,-11.0,1029.0,NW,63.02,0,0,4000000.0,22.33
278,2010,1,12,14,22.0,-23,-11.0,1029.0,NW,75.98,0,0,4000000.0,22.67
279,2010,1,12,15,22.0,-22,-11.0,1029.0,NW,88.05,0,0,4000000.0,22.0
280,2010,1,12,16,19.0,-23,-11.0,1030.0,NW,101.01,0,0,4000000.0,21.0
281,2010,1,12,17,23.0,-24,-11.0,1030.0,NW,109.06,0,0,4000000.0,21.33
282,2010,1,12,18,25.0,-24,-11.0,1032.0,NW,118.0,0,0,4000000.0,22.33
283,2010,1,12,19,25.0,-23,-11.0,1032.0,NW,126.05,0,0,4000000.0,24.33
284,2010,1,12,20,31.0,-23,-12.0,1032.0,NW,134.1,0,0,4000000.0,27.0
285,2010,1,12,21,25.0,-24,-12.0,1033.0,NW,142.15,0,0,4000000.0,27.0
286,2010,1,12,22,22.0,-23,-12.0,1033.0,NW,150.2,0,0,4000000.0,26.0
287,2010,1,12,23,22.0,-23,-12.0,1034.0,NW,160.03,0,0,4000000.0,23.0
288,2010,1,13,0,15.0,-24,-12.0,1034.0,NW,169.86,0,0,4000000.0,19.67
289,2010,1,13,1,16.0,-24,-12.0,1033.0,NW,178.8,0,0,4000000.0,17.67
290,2010,1,13,2,11.0,-25,-12.0,1033.0,NW,189.98,0,0,4000000.0,14.0
291,2010,1,13,3,11.0,-24,-13.0,1033.0,NW,198.03,0,0,4000000.0,12.67
292,2010,1,13,4,12.0,-25,-12.0,1032.0,NW,205.18,0,0,4000000.0,11.33
293,2010,1,13,5,11.0,-25,-12.0,1033.0,NW,215.01,0,0,4000000.0,11.33
294,2010,1,13,6,12.0,-25,-12.0,1032.0,NW,226.19,0,0,4000000.0,11.67
295,2010,1,13,7,27.0,-25,-12.0,1032.0,NW,235.13,0,0,4000000.0,16.67
296,2010,1,13,8,28.0,-25,-12.0,1032.0,NW,243.18,0,0,4000000.0,22.33
297,2010,1,13,9,34.0,-23,-11.0,1033.0,NW,252.12,0,0,4000000.0,29.67
298,2010,1,13,10,33.0,-23,-10.0,1033.0,NW,257.93,0,0,4000000.0,31.67
299,2010,1,13,11,36.0,-22,-9.0,1033.0,NW,263.74,0,0,4000000.0,34.33
300,2010,1,13,12,26.0,-21,-8.0,1031.0,NW,270.89,0,0,4000000.0,31.67
301,2010,1,13,13,49.0,-21,-6.0,1030.0,NW,278.94,0,0,4000000.0,37.0
302,2010,1,13,14,52.0,-20,-5.0,1029.0,NW,286.99,0,0,4000000.0,42.33
303,2010,1,13,15,47.0,-22,-5.0,1028.0,NW,294.14,0,0,4000000.0,49.33
304,2010,1,13,16,47.0,-21,-5.0,1028.0,NW,299.06,0,0,4000000.0,48.67
305,2010,1,13,17,39.0,-19,-7.0,1028.0,SE,1.79,0,0,4000000.0,44.33
306,2010,1,13,18,59.0,-19,-8.0,1028.0,cv,0.45,0,0,4000000.0,48.33
307,2010,1,13,19,76.0,-20,-9.0,1028.0,cv,1.34,0,0,4000000.0,58.0
308,2010,1,13,20,96.0,-19,-10.0,1027.0,SE,1.79,0,0,4000000.0,77.0
